tave,tmin,tmax,heat_index,pr,wind_speed,rh,solar_rad,uv_rad,dentist_nearest,doctors_nearest,hospital_nearest,optician_nearest,pharmacy_nearest,pop_count_total,pop_density_mean,dentist_count,doctors_count,hospital_count,optician_count,pharmacy_count,case_total
26.56,24.75,28.91,28.37,3.23,3.37,76.03,145.26,17.88,9770.12,9939.38,10000.00,9998.30,445.01,0.00,0.00,0.00,0.00,0.00,0.00,28.00,1.00
26.90,24.95,29.55,29.19,17.35,3.83,77.13,146.79,18.19,811.06,4328.02,636.42,901.38,204.64,0.00,0.00,84.00,7.00,49.00,49.00,280.00,4.00
27.73,25.37,30.65,31.00,0.00,2.31,78.99,173.57,20.98,150.91,1049.26,799.78,1327.64,80.64,0.00,0.00,98.00,7.00,28.00,7.00,259.00,1.00
27.45,25.00,30.15,30.34,1.21,1.75,78.58,172.32,20.65,9770.12,9939.38,10000.00,9998.30,445.01,0.00,0.00,0.00,0.00,0.00,0.00,28.00,4.00
27.40,25.06,30.39,30.38,0.00,2.34,79.55,174.93,21.09,811.06,4328.02,636.42,901.38,204.64,0.00,0.00,84.00,7.00,49.00,49.00,280.00,0.00
26.24,24.74,28.78,27.46,0.45,4.43,72.81,160.07,19.31,150.91,1049.26,799.78,1327.64,80.64,0.00,0.00,70.00,5.00,20.00,5.00,185.00,3.00
25.87,24.33,28.36,26.80,1.36,3.93,71.84,166.48,19.98,9770.12,9939.38,10000.00,9998.30,445.01,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00
25.93,24.45,28.47,27.06,1.30,4.42,73.55,159.84,19.24,811.06,4328.02,636.42,901.38,204.64,0.00,0.00,60.00,5.00,35.00,35.00,200.00,0.00
25.88,24.60,27.77,27.37,17.23,4.08,78.53,96.80,11.54,150.91,1049.26,799.78,1327.64,80.64,0.00,0.00,42.00,3.00,12.00,3.00,111.00,0.00
25.61,24.18,27.49,26.78,12.06,3.66,76.92,100.11,12.09,9770.12,9939.38,10000.00,9998.30,445.01,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00
25.62,24.33,27.50,27.00,25.98,4.14,79.45,97.13,11.53,811.06,4328.02,636.42,901.38,204.64,0.00,0.00,36.00,3.00,21.00,21.00,120.00,0.00
26.82,24.26,30.24,28.31,0.00,3.10,70.23,176.08,21.53,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,5.00
26.05,23.67,29.02,27.05,0.34,2.09,69.69,179.39,21.59,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,3.00
26.45,23.90,29.88,27.81,0.39,3.11,70.87,177.11,21.58,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,0.00
26.45,24.14,29.41,27.75,0.00,3.03,71.69,176.29,20.19,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,5.00
25.75,23.53,28.49,26.68,0.00,2.25,71.40,182.52,20.84,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,2.00
26.05,23.74,29.06,27.25,0.00,3.02,72.35,177.60,20.29,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,0.00
26.67,24.18,29.78,28.31,0.00,2.98,72.94,169.39,20.93,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,8.00
25.88,23.44,28.65,27.03,0.24,2.02,72.76,169.40,20.92,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,3.00
26.31,23.85,29.43,27.82,0.00,2.99,73.52,170.82,21.02,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,8.00
27.98,25.52,30.99,31.15,2.41,2.43,76.68,181.66,22.28,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,3.00
27.35,25.22,29.93,29.75,0.82,1.95,76.46,179.39,22.04,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,5.00
27.61,25.16,30.67,30.47,1.77,2.43,77.25,183.04,22.37,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,2.00
27.70,25.49,30.89,30.17,0.00,4.19,73.18,180.58,22.37,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,15.00,5.00,4.00,1.00,41.00,3.00
27.04,24.89,29.83,28.84,0.00,3.21,72.91,195.04,23.77,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,1.00,0.00,5.00,2.00
27.32,25.12,30.47,29.53,0.00,4.12,73.84,181.64,22.39,811.06,784.74,847.89,901.38,205.42,0.00,0.00,12.00,8.00,6.00,7.00,41.00,2.00
27.34,25.27,30.32,29.39,0.00,4.04,72.22,189.24,22.66,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,90.00,30.00,24.00,6.00,246.00,0.00
26.74,24.96,29.42,28.21,0.00,3.20,71.39,193.66,22.87,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,6.00,0.00,30.00,0.00
26.94,24.91,29.87,28.77,0.00,4.02,72.84,189.40,22.65,811.06,784.74,847.89,901.38,205.42,0.00,0.00,72.00,48.00,36.00,42.00,246.00,0.00
27.65,25.17,31.09,30.11,0.00,3.87,73.93,197.98,24.10,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,4.00
27.23,24.86,30.18,29.09,0.00,2.75,72.25,199.35,24.29,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,5.00
27.28,24.83,30.71,29.51,0.08,3.88,74.55,199.54,24.19,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,8.00
28.07,25.57,31.68,31.00,0.00,2.79,74.52,209.10,25.45,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,4.00
27.57,25.17,30.64,29.77,0.00,1.72,73.49,207.80,25.38,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,8.00
27.69,25.17,31.32,30.34,0.00,2.80,75.07,210.98,25.59,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,4.00
27.69,25.29,30.73,30.27,1.37,3.66,74.75,205.29,25.07,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,1.00
27.40,24.95,30.20,29.50,1.01,2.86,73.40,201.02,24.55,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,6.00
27.30,24.90,30.33,29.60,2.52,3.65,75.36,206.43,25.13,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,2.00
28.28,25.31,31.96,30.74,0.00,4.52,70.23,266.12,31.34,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,15.00,5.00,4.00,1.00,41.00,3.00
27.84,24.71,31.29,29.69,0.00,3.46,68.83,262.21,31.06,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,1.00,0.00,5.00,2.00
27.88,24.96,31.48,30.06,0.00,4.51,70.64,264.88,31.18,811.06,784.74,847.89,901.38,205.42,0.00,0.00,12.00,8.00,6.00,7.00,41.00,4.00
28.40,25.37,32.28,31.15,0.00,3.42,70.68,241.00,28.20,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,90.00,30.00,24.00,6.00,246.00,0.00
28.07,25.17,31.73,30.22,0.09,2.28,69.02,241.78,28.57,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,6.00,0.00,30.00,0.00
28.03,24.97,31.96,30.51,0.09,3.45,71.06,242.13,28.27,811.06,784.74,847.89,901.38,205.42,0.00,0.00,72.00,48.00,36.00,42.00,246.00,0.00
28.43,25.87,32.02,31.11,2.43,2.79,69.13,209.27,26.17,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,3.00
27.87,25.56,30.97,29.91,0.23,2.32,68.06,210.65,25.92,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,6.00
28.07,25.46,31.74,30.49,0.73,2.76,69.71,210.87,26.33,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,4.00
29.36,26.67,32.99,33.92,0.52,1.94,74.14,234.04,27.61,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,2.00
29.04,26.36,32.37,33.16,1.30,1.20,74.20,230.86,27.63,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,2.00
29.01,26.28,32.75,33.18,1.67,1.96,74.78,236.32,27.83,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,1.00
30.23,27.09,34.13,35.06,0.45,3.25,69.95,263.12,31.38,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,2.00
29.99,26.86,33.84,34.19,1.84,2.09,68.98,261.97,31.18,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,4.00
29.82,26.67,33.71,34.19,0.00,3.22,70.50,264.45,31.49,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,1.00
29.89,26.86,33.46,34.26,0.00,4.40,69.99,256.22,30.99,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,60.00,20.00,16.00,4.00,164.00,2.00
29.73,26.66,33.17,33.53,0.00,3.17,68.52,253.63,30.42,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,4.00,0.00,20.00,2.00
29.48,26.46,33.01,33.44,0.00,4.32,70.60,257.30,31.08,811.06,784.74,847.89,901.38,205.42,0.00,0.00,48.00,32.00,24.00,28.00,164.00,5.00
29.15,26.34,32.64,32.32,0.00,3.57,67.75,262.05,30.60,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,45.00,15.00,12.00,3.00,123.00,0.00
28.76,26.02,31.94,31.26,0.00,2.89,66.09,261.81,31.12,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,3.00,0.00,15.00,0.00
28.75,25.95,32.25,31.61,0.20,3.55,68.32,263.36,30.65,811.06,784.74,847.89,901.38,205.42,0.00,0.00,36.00,24.00,18.00,21.00,123.00,0.00
28.25,25.77,30.96,31.33,2.53,2.53,73.36,198.85,24.86,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,3.00
27.97,25.46,30.53,30.55,3.96,2.12,72.14,205.93,25.41,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,2.00
27.87,25.38,30.60,30.65,5.34,2.56,74.05,199.46,24.88,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,4.00
28.77,26.28,31.84,32.45,1.20,1.35,73.24,199.11,24.96,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,6.00
28.21,25.77,31.13,31.14,1.42,1.02,73.24,201.19,25.27,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,5.00
28.39,25.91,31.51,31.74,2.29,1.34,74.20,200.74,25.10,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,4.00
29.80,26.82,33.37,34.07,0.06,3.72,69.64,258.46,31.06,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,5.00
29.43,26.61,32.50,32.93,1.24,2.50,68.24,260.23,31.44,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,7.00
29.41,26.41,33.00,33.30,0.00,3.68,70.27,260.07,31.17,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,1.00
30.26,27.53,33.87,35.42,2.79,3.92,70.70,246.05,30.45,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,90.00,30.00,24.00,6.00,246.00,9.00
30.21,27.44,33.48,34.68,4.26,2.60,68.23,239.69,29.77,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,6.00,0.00,30.00,2.00
29.83,27.12,33.44,34.57,0.00,3.85,71.61,248.08,30.63,811.06,784.74,847.89,901.38,205.42,0.00,0.00,72.00,48.00,36.00,42.00,246.00,4.00
30.78,27.87,34.79,35.61,0.00,3.90,67.14,298.31,34.47,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,15.00,5.00,4.00,1.00,41.00,0.00
30.52,27.62,34.16,34.47,0.00,2.45,64.92,290.33,33.99,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00
30.34,27.38,34.34,34.74,0.00,3.79,68.00,299.75,34.55,811.06,784.74,847.89,901.38,205.42,0.00,0.00,12.00,8.00,6.00,7.00,41.00,0.00
30.93,27.61,35.08,35.73,0.08,3.53,66.09,274.08,32.82,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,6.00
30.55,27.36,34.32,34.57,0.00,2.28,64.79,263.93,31.63,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,2.00
30.50,27.13,34.69,34.89,0.00,3.46,66.75,276.67,33.02,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,2.00
30.53,27.49,34.34,35.50,7.11,2.49,68.66,244.23,29.88,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,4.00
30.22,27.26,33.88,34.39,7.08,1.75,67.28,243.48,30.03,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,1.00
30.17,27.08,34.06,34.76,6.05,2.44,69.37,246.42,30.02,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,3.00
27.91,26.02,31.14,31.83,13.45,0.70,80.31,136.83,18.18,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,3.00
27.53,25.54,30.88,30.98,12.27,1.03,81.27,138.01,18.51,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,3.00
27.68,25.77,31.06,31.34,13.18,0.71,80.89,140.02,18.41,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,3.00
29.08,26.71,32.18,33.57,8.06,0.91,74.78,237.21,29.38,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,6.00
28.80,26.39,31.90,33.21,6.59,1.27,76.40,236.55,29.37,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,5.00
28.82,26.39,32.06,33.02,7.38,0.93,75.39,238.94,29.48,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,6.00
29.15,26.93,31.73,33.82,3.45,1.26,74.99,201.32,26.12,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,30.00,10.00,8.00,2.00,82.00,9.00
28.78,26.31,31.41,33.33,3.80,1.10,77.03,202.40,26.74,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,2.00,0.00,10.00,12.00
28.86,26.61,31.50,33.17,7.99,1.25,75.54,202.29,26.12,811.06,784.74,847.89,901.38,205.42,0.00,0.00,24.00,16.00,12.00,14.00,82.00,4.00
29.36,26.79,32.20,34.48,5.98,1.08,75.48,233.25,28.84,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,75.00,25.00,20.00,5.00,205.00,0.00
29.05,26.38,31.86,33.98,7.03,1.03,76.89,235.68,29.20,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,5.00,0.00,25.00,0.00
29.07,26.47,32.05,33.83,6.13,1.07,76.01,235.29,28.96,811.06,784.74,847.89,901.38,205.42,0.00,0.00,60.00,40.00,30.00,35.00,205.00,0.00
29.85,27.21,33.07,35.17,4.90,1.21,72.94,247.31,30.97,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,12.00
29.35,26.77,32.57,34.38,4.23,0.97,75.20,247.99,31.09,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,10.00
29.53,26.87,32.86,34.49,2.99,1.20,73.68,249.22,31.09,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,7.00
30.04,27.34,33.72,35.53,6.27,1.05,72.85,243.74,29.87,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,6.00
29.13,26.26,32.80,34.12,6.68,0.68,76.48,239.04,29.53,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,17.00
29.66,26.94,33.37,34.74,4.29,1.07,73.66,246.17,30.03,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,7.00
29.02,26.71,32.27,33.61,13.43,1.50,75.62,217.25,27.15,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,10.00
28.42,25.62,31.85,32.77,12.12,0.99,78.67,208.66,26.34,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,12.00
28.69,26.32,32.04,32.93,10.85,1.50,76.25,219.95,27.34,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,15.00
27.92,26.10,30.63,31.76,12.74,1.64,80.18,142.90,19.36,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,60.00,20.00,16.00,4.00,164.00,11.00
27.64,25.71,30.48,31.29,12.07,1.75,81.97,142.46,18.79,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,4.00,0.00,20.00,19.00
27.67,25.81,30.40,31.23,12.22,1.59,80.76,144.99,19.57,811.06,784.74,847.89,901.38,205.42,0.00,0.00,48.00,32.00,24.00,28.00,164.00,18.00
28.78,26.45,31.79,33.08,2.54,1.36,75.99,145.74,19.77,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,45.00,15.00,12.00,3.00,123.00,0.00
28.30,26.06,31.32,32.00,3.32,1.85,76.81,151.43,20.43,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,3.00,0.00,15.00,0.00
28.51,26.13,31.61,32.54,2.86,1.33,76.87,146.86,19.82,811.06,784.74,847.89,901.38,205.42,0.00,0.00,36.00,24.00,18.00,21.00,123.00,0.00
28.46,26.60,31.21,33.01,13.13,1.00,79.68,173.71,22.06,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,12.00
28.16,25.88,31.09,32.52,12.01,0.67,81.43,167.92,21.42,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,23.00
28.23,26.32,31.12,32.48,9.15,1.00,80.14,176.34,22.28,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,11.00
28.52,26.40,31.60,33.30,12.99,1.07,80.13,209.43,26.99,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,20.00
28.11,25.88,31.22,32.57,13.74,1.04,81.93,208.07,26.69,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,32.00
28.30,26.14,31.45,32.76,10.79,1.03,80.50,210.93,27.08,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,20.00
28.93,26.59,31.77,33.62,10.36,1.29,76.83,224.51,28.25,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,9.00
28.76,26.41,31.53,33.33,11.56,0.79,77.94,221.25,27.91,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,28.00
28.68,26.30,31.65,33.05,12.30,1.34,77.27,226.52,28.41,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,29.00
28.31,26.52,30.62,33.07,14.59,2.25,81.42,198.04,25.00,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,10.00
28.04,26.21,30.52,32.62,17.80,1.80,83.04,199.58,24.99,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,25.00
28.07,26.25,30.49,32.49,11.34,2.22,81.86,199.93,25.15,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,42.00
27.53,25.79,30.08,30.90,23.76,1.21,81.01,136.31,18.33,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,19.00
27.30,25.38,29.81,30.45,21.38,1.25,82.30,138.55,18.44,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,38.00
27.31,25.54,29.96,30.44,20.25,1.19,81.50,138.46,18.49,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,45.00
27.93,25.97,30.78,31.49,15.72,0.95,77.82,193.34,24.58,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,27.00
27.48,25.32,30.12,30.64,16.06,0.93,78.97,191.51,24.20,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,39.00
27.69,25.67,30.69,30.98,13.07,0.95,78.34,195.53,24.76,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,51.00
27.77,25.88,30.46,31.41,11.84,1.61,80.10,192.76,24.55,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,15.00
27.24,25.21,30.04,30.47,11.11,1.68,82.39,190.32,23.81,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,45.00
27.54,25.63,30.33,30.92,10.56,1.60,80.55,195.17,24.79,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,49.00
27.98,25.94,30.43,31.81,16.72,2.35,79.98,160.88,21.04,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,28.00
27.59,25.54,30.28,31.11,16.76,2.01,81.52,162.06,20.93,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,25.00
27.73,25.67,30.27,31.28,19.17,2.30,80.57,162.69,21.18,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,58.00
28.30,26.21,31.02,32.85,9.95,1.07,80.56,211.96,25.95,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,45.00,15.00,12.00,3.00,123.00,20.00
27.89,25.57,30.46,31.94,10.54,0.65,81.56,212.87,26.08,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,3.00,0.00,15.00,35.00
28.07,25.95,30.94,32.37,8.24,1.04,81.31,214.73,26.19,811.06,784.74,847.89,901.38,205.42,0.00,0.00,36.00,24.00,18.00,21.00,123.00,57.00
27.44,25.89,29.66,31.46,18.48,4.77,85.39,164.53,21.61,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,60.00,20.00,16.00,4.00,164.00,0.00
26.95,25.27,29.09,30.38,22.29,3.85,87.29,165.78,21.63,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,4.00,0.00,20.00,0.00
27.19,25.61,29.49,30.90,24.01,4.65,85.87,167.82,21.93,811.06,784.74,847.89,901.38,205.42,0.00,0.00,48.00,32.00,24.00,28.00,164.00,0.00
28.52,26.46,31.38,33.24,6.22,1.74,80.36,205.02,25.44,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,15.00
28.17,25.96,30.90,32.44,5.40,1.58,81.38,208.31,25.69,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,28.00
28.27,26.15,31.22,32.64,8.05,1.72,80.65,206.58,25.56,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,82.00
28.00,26.23,30.25,32.29,2.90,3.52,81.81,203.09,25.09,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,40.00
27.89,25.89,30.13,32.01,3.28,2.63,82.08,203.59,25.45,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,29.00
27.73,25.92,30.11,31.70,3.70,3.46,82.46,204.92,25.17,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,78.00
27.07,25.61,28.97,30.29,20.82,2.43,84.73,133.63,17.04,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,20.00
26.77,25.18,28.88,29.57,15.42,1.70,85.60,141.99,17.93,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,20.00
26.83,25.35,28.82,29.78,21.67,2.40,85.13,134.79,17.10,811.06,784.74,847.89,901.38,205.42,0.00,0.00,84.00,56.00,42.00,49.00,287.00,48.00
27.78,25.82,30.72,31.43,23.41,1.26,80.40,160.52,20.77,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,75.00,25.00,20.00,5.00,205.00,18.00
27.50,25.22,30.51,30.95,23.46,1.30,81.66,156.04,20.36,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,5.00,0.00,25.00,24.00
27.54,25.55,30.58,30.94,21.34,1.23,80.94,162.96,20.94,811.06,784.74,847.89,901.38,205.42,0.00,0.00,60.00,40.00,30.00,35.00,205.00,44.00
28.59,26.43,31.45,32.56,2.44,2.79,76.06,219.03,27.00,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,30.00,10.00,8.00,2.00,82.00,0.00
28.72,26.14,31.93,32.61,1.25,1.93,75.16,215.12,25.93,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,2.00,0.00,10.00,0.00
28.30,26.12,31.24,31.98,1.52,2.82,76.78,221.25,27.22,811.06,784.74,847.89,901.38,205.42,0.00,0.00,24.00,16.00,12.00,14.00,82.00,0.00
28.84,26.56,31.69,33.51,3.63,2.10,77.28,199.90,25.38,140.46,372.30,799.78,1327.64,63.04,0.00,0.00,105.00,35.00,28.00,7.00,287.00,20.00
29.00,26.44,32.02,33.72,2.50,1.41,76.63,198.00,24.92,9770.12,9876.62,1027.19,9998.30,422.49,0.00,0.00,0.00,0.00,7.00,0.00,35.00,10.00
